"idauniq","Paternal_Occ_Intermediate","Paternal_Occ_High","Self_Occ_Intermediate","Self_Occ_High","Education_Intermediate","Education_Degree","Wealth_Second_Tertile","Wealth_Third_Tertile","Age","Sex"
119796,0,1,0,0,1,0,1,0,75,1
119797,0,1,1,0,0,0,1,0,69,2
119798,0,0,0,1,0,1,1,0,55,2
119801,0,1,1,0,1,0,1,0,62,2
119808,1,0,0,1,0,0,1,0,73,1
119815,0,0,0,0,1,0,0,0,65,2
119816,0,0,1,0,1,0,0,1,60,2
119818,0,1,0,1,0,1,0,1,65,2
119819,0,1,0,1,1,0,1,0,57,1
119820,0,0,0,0,0,0,0,0,62,2
119822,0,1,1,0,1,0,0,0,57,2
119829,0,1,1,0,1,0,0,1,56,2
119832,1,0,0,1,0,0,0,0,72,2
119833,0,0,0,0,1,0,1,0,64,1
119836,0,0,0,0,1,0,0,0,73,1
119845,0,1,0,1,0,1,0,1,73,2
119846,0,1,0,1,0,1,0,1,66,2
119853,0,1,0,0,1,0,0,1,65,2
119855,-99,-99,0,0,0,0,0,0,59,1
119861,0,1,1,0,1,0,0,1,62,1
119867,1,0,0,0,1,0,0,0,68,1
119868,1,0,0,1,0,1,0,0,63,2
119869,1,0,0,0,1,0,0,0,62,2
119871,0,1,0,1,0,1,0,0,60,1
119876,1,0,0,1,1,0,0,1,62,2
119881,1,0,0,1,1,0,1,0,60,2
119884,0,1,0,1,0,1,0,1,80,1
119888,1,0,0,0,0,0,0,0,63,1
119889,1,0,0,1,1,0,0,1,63,1
119893,0,1,0,1,1,0,1,0,76,2
119894,0,0,1,0,1,0,1,0,72,2
119897,0,1,0,1,0,1,0,1,58,2
119903,0,0,0,0,1,0,1,0,65,2
119910,0,1,0,0,1,0,1,0,83,1
119914,0,0,1,0,1,0,1,0,67,2
119916,0,0,0,0,1,0,1,0,63,1
119917,0,1,0,1,0,1,0,1,68,1
119919,1,0,0,1,1,0,0,0,60,2
119921,0,1,0,0,1,0,0,1,64,2
119922,0,1,1,0,1,0,1,0,69,2
119930,1,0,0,1,1,0,0,1,61,1
119938,0,1,0,0,1,0,1,0,48,2
119939,1,0,1,0,0,0,1,0,72,1
119941,1,0,0,0,0,1,0,0,60,2
119945,1,0,0,0,0,0,0,0,68,2
119947,0,0,0,1,1,0,0,0,72,2
119948,0,1,1,0,1,0,1,0,72,2
119953,1,0,0,0,1,0,1,0,60,1
119955,0,1,0,1,1,0,0,1,57,2
119956,0,0,0,0,1,0,0,0,60,2
119959,0,0,0,1,0,1,0,1,68,2
119960,0,0,0,1,0,1,1,0,70,1
119962,1,0,0,1,1,0,0,0,57,1
119965,1,0,0,0,0,0,0,0,66,2
119967,1,0,0,0,1,0,0,0,70,2
119972,0,1,0,1,0,1,0,1,62,2
119973,0,1,1,0,0,1,0,1,54,1
119977,0,1,0,0,0,0,1,0,59,1
119984,0,1,1,0,0,1,0,1,62,1
119994,0,0,0,1,1,0,0,0,75,2
119997,1,0,0,0,1,0,1,0,62,1
120002,0,1,0,0,1,0,0,0,79,2
120006,0,1,0,1,1,0,0,1,58,1
120010,0,1,0,1,1,0,0,1,76,1
120013,0,0,0,0,1,0,1,0,71,1
120014,0,0,0,1,1,0,1,0,59,2
120016,0,1,1,0,0,0,1,0,72,2
120017,0,1,1,0,1,0,1,0,70,2
120021,0,0,1,0,1,0,1,0,70,2
120022,1,0,0,0,1,0,1,0,61,1
120025,0,1,0,0,1,0,0,1,60,1
120026,0,1,1,0,0,0,0,0,73,2
120032,1,0,1,0,0,0,1,0,68,1
120033,0,0,0,1,1,0,1,0,76,1
120040,0,1,0,1,1,0,0,1,62,2
120041,1,0,1,0,1,0,0,1,68,2
120043,0,0,1,0,1,0,-99,-99,73,1
120045,0,1,0,1,1,0,1,0,61,1
120050,0,1,0,1,0,1,0,1,60,2
120052,1,0,0,1,1,0,-99,-99,62,1
120054,1,0,0,0,0,0,0,0,74,2
120057,0,0,0,0,0,1,0,1,67,1
120058,0,1,1,0,1,0,1,0,60,2
120060,0,1,0,1,0,1,0,1,57,1
120063,0,1,0,0,1,0,0,0,63,2
120064,0,1,0,1,1,0,0,0,58,1
120065,1,0,0,1,1,0,1,0,78,1
120068,0,1,0,1,1,0,0,0,65,2
120075,0,1,1,0,1,0,1,0,57,2
120076,0,1,0,1,0,1,0,1,66,1
120078,1,0,0,0,1,0,0,1,61,1
120079,0,1,1,0,1,0,0,1,57,2
120084,1,0,0,1,1,0,0,1,67,1
120085,0,1,0,1,0,1,0,1,53,1
120089,0,1,0,0,0,0,0,0,59,2
120092,1,0,0,0,1,0,0,0,54,2
120094,0,1,0,1,0,1,1,0,65,2
120097,0,1,1,0,0,0,0,1,74,2
120098,0,1,1,0,1,0,0,1,64,2
120107,0,1,0,1,0,0,1,0,64,2
120110,0,1,0,0,0,1,-99,-99,65,2
120111,1,0,1,0,1,0,1,0,59,2
120117,0,1,1,0,1,0,0,0,59,2
120119,0,0,0,0,1,0,0,0,60,1
120123,1,0,0,0,1,0,1,0,57,2
120124,0,1,1,0,1,0,1,0,85,2
120138,1,0,0,1,0,1,0,1,64,2
120139,0,1,0,1,1,0,0,1,66,2
120142,1,0,1,0,1,0,0,0,74,1
120157,-99,-99,0,0,1,0,1,0,73,2
120161,0,1,0,1,0,1,0,1,55,2
120163,0,0,0,0,0,0,0,0,62,2
120164,0,0,0,1,0,1,0,1,61,2
120165,0,0,0,0,1,0,1,0,58,2
120166,1,0,1,0,1,0,0,1,69,1
120169,0,1,0,1,0,1,0,0,62,1
120172,0,1,0,1,0,1,0,1,60,1
120176,0,1,0,0,1,0,1,0,61,1
120178,1,0,0,0,1,0,1,0,61,1
120180,0,1,0,1,0,1,0,1,72,1
120182,0,1,0,1,0,1,0,1,51,2
120183,1,0,0,0,1,0,0,0,62,1
120184,0,1,0,1,1,0,0,1,66,1
120185,0,1,0,1,1,0,0,1,74,1
120199,1,0,0,1,0,1,1,0,56,1
120206,1,0,0,0,1,0,0,1,63,1
120207,0,1,0,1,1,0,-99,-99,64,1
120208,0,0,0,0,0,0,0,0,76,2
120209,1,0,1,0,1,0,0,1,62,1
120214,1,0,0,0,1,0,1,0,63,2
120217,0,0,0,1,1,0,0,0,62,1
120218,0,1,0,0,1,0,1,0,66,2
120222,1,0,1,0,1,0,0,1,57,2
120224,-99,-99,0,0,1,0,1,0,65,1
120225,1,0,0,1,0,1,0,1,67,1
120227,1,0,0,0,1,0,1,0,61,1
120229,0,0,0,0,1,0,1,0,61,1
120230,1,0,0,1,1,0,0,1,65,1
120231,0,0,1,0,1,0,0,0,71,1
120234,1,0,0,1,1,0,0,1,69,2
120237,1,0,1,0,1,0,0,1,72,2
120242,1,0,0,0,0,0,1,0,72,2
120243,-99,-99,0,1,1,0,0,0,57,2
120245,0,1,0,1,1,0,0,1,62,2
120247,0,1,0,1,0,1,1,0,63,2
120249,1,0,1,0,1,0,0,0,75,1
120250,1,0,0,0,1,0,0,1,60,2
120254,1,0,0,0,1,0,0,0,62,2
120258,0,1,0,1,1,0,0,1,79,1
120265,0,0,0,1,0,1,0,1,65,2
120268,0,1,0,1,1,0,0,1,72,1
120276,1,0,0,1,0,1,0,1,65,1
120280,0,0,0,0,1,0,0,0,62,2
120282,1,0,0,0,1,0,0,0,68,2
120288,0,1,0,1,1,0,0,0,58,1
120293,0,1,0,0,1,0,1,0,55,2
120294,0,0,0,0,1,0,0,1,61,2
120296,1,0,0,0,0,0,-99,-99,59,1
120305,1,0,0,0,1,0,0,0,77,2
120306,1,0,0,1,0,1,0,1,62,1
120307,1,0,0,0,0,0,0,0,78,2
120312,1,0,1,0,1,0,0,0,61,2
120313,0,1,0,1,0,0,1,0,77,1
120321,0,1,0,1,1,0,0,1,78,1
120322,0,1,1,0,1,0,1,0,67,2
120330,0,0,0,1,0,0,0,0,61,2
120333,0,1,0,1,0,1,0,1,58,2
120335,0,1,0,1,0,1,0,1,80,2
120337,0,1,0,1,0,1,0,1,76,1
120340,1,0,0,1,1,0,0,1,73,1
120342,0,1,0,1,0,1,0,1,69,1
120346,0,0,0,1,0,0,0,1,59,2
120347,0,1,1,0,0,1,0,1,62,2
120354,0,1,0,0,1,0,0,1,64,1
120355,0,0,0,0,0,0,1,0,66,1
120362,1,0,0,1,0,1,0,1,57,1
120364,0,1,0,1,1,0,0,1,61,2
120366,1,0,0,1,0,1,0,1,60,2
120370,1,0,0,1,0,1,0,1,69,1
120375,1,0,0,0,0,0,1,0,62,2
120380,0,1,1,0,0,1,0,1,58,2
120383,0,0,1,0,1,0,1,0,59,2
120391,0,0,0,0,0,0,1,0,72,2
120392,0,1,1,0,1,0,1,0,58,2
120393,0,1,1,0,0,0,1,0,67,1
120397,0,0,0,0,1,0,0,0,59,1
120400,1,0,1,0,1,0,1,0,76,1
120401,0,1,1,0,1,0,0,0,75,2
120407,0,1,0,1,1,0,1,0,58,1
120409,0,0,0,0,0,0,0,0,66,1
120416,1,0,1,0,1,0,0,0,59,1
120420,-99,-99,0,1,1,0,0,0,76,2
120422,0,1,0,1,1,0,1,0,77,1
120427,0,0,1,0,1,0,1,0,71,2
120433,0,0,0,0,0,0,0,0,59,2
120435,0,0,0,1,1,0,1,0,75,2
120438,0,0,0,1,1,0,1,0,68,1
120439,1,0,0,0,1,0,0,1,58,1
120441,0,0,1,0,1,0,0,1,64,2
120442,0,0,1,0,0,0,-99,-99,61,1
120447,0,1,0,1,0,1,1,0,67,1
120448,1,0,1,0,0,0,1,0,67,2
120449,0,1,1,0,0,1,0,1,78,1
120452,0,1,0,1,1,0,1,0,85,2
120456,0,1,0,1,1,0,0,1,71,1
120457,0,0,0,1,1,0,0,1,64,1
120458,0,1,1,0,1,0,0,1,76,2
120461,0,0,1,0,1,0,0,1,82,2
120463,0,1,0,1,1,0,1,0,69,2
120464,0,0,0,0,0,0,-99,-99,60,2
120467,0,1,0,1,0,1,0,1,73,1
120468,0,0,0,0,0,0,0,0,76,2
120472,0,1,1,0,0,1,0,1,60,2
120478,0,0,0,1,0,1,0,1,59,2
120482,0,0,0,0,1,0,0,0,72,1
120484,1,0,0,0,0,0,1,0,60,2
120485,0,1,0,1,0,1,0,1,56,2
120493,0,0,0,0,1,0,0,0,60,2
120498,0,1,0,1,1,0,0,1,69,1
120501,0,0,0,0,0,1,0,1,63,1
120503,0,0,0,1,0,1,0,1,61,2
120504,0,0,0,0,0,0,0,0,72,2
120510,0,1,0,1,1,0,1,0,61,1
120514,0,1,0,0,1,0,1,0,60,2
120523,1,0,0,0,1,0,0,1,62,1
120526,0,1,0,1,0,1,0,1,57,1
120532,0,0,0,0,0,0,0,1,58,1
120534,0,1,0,1,1,0,0,0,65,2
120539,0,1,0,1,0,1,1,0,62,1
120542,1,0,1,0,0,0,0,0,56,1
120550,0,0,0,1,1,0,1,0,66,2
120551,0,1,0,0,0,0,0,0,74,1
120554,1,0,1,0,0,0,0,0,60,2
120558,1,0,0,1,1,0,0,1,74,2
120563,1,0,0,0,1,0,1,0,49,2
120568,0,1,0,1,1,0,0,0,56,2
120570,0,1,1,0,1,0,0,1,60,1
120574,0,1,0,0,1,0,0,1,79,2
120575,0,1,1,0,1,0,-99,-99,74,1
120578,0,1,0,1,0,1,0,1,74,1
120580,1,0,0,0,0,0,1,0,75,2
120582,-99,-99,0,0,0,0,0,0,61,1
120587,0,1,0,1,1,0,1,0,61,1
120590,1,0,0,1,0,1,0,1,57,2
120591,0,1,0,1,1,0,0,1,57,2
120595,1,0,0,0,1,0,0,0,81,1
120597,0,0,1,0,0,1,1,0,64,1
120598,1,0,0,1,1,0,0,1,60,2
120601,0,0,0,1,1,0,0,1,71,2
120617,0,0,0,1,1,0,1,0,77,2
120619,-99,-99,0,0,1,0,1,0,70,1
120624,1,0,0,0,0,0,0,0,71,2
120627,0,0,0,0,0,0,0,1,66,2
120629,0,0,0,0,1,0,1,0,61,2
120631,0,0,0,0,0,0,0,0,79,2
120632,0,0,0,1,0,1,0,1,60,1
120633,1,0,1,0,1,0,0,0,66,2
120637,1,0,0,1,1,0,0,0,73,1
120652,0,1,0,1,0,1,1,0,65,1
120653,-99,-99,0,1,0,1,0,1,56,2
120657,0,0,0,0,1,0,-99,-99,60,2
120662,0,1,0,1,0,1,0,1,64,2
120666,0,0,1,0,0,1,0,1,56,1
120667,0,1,0,0,1,0,0,1,68,2
120671,0,1,0,1,1,0,1,0,59,2
120674,-99,-99,0,0,1,0,1,0,79,1
120678,0,0,0,0,0,0,0,1,64,1
120680,1,0,1,0,1,0,0,0,79,2
120681,0,1,0,1,0,1,0,1,58,1
120685,1,0,0,1,1,0,0,1,67,1
120687,0,1,0,1,0,1,0,1,51,1
120688,1,0,1,0,1,0,0,0,71,2
120689,-99,-99,0,1,1,0,0,1,63,1
120692,0,1,1,0,0,0,1,0,64,1
120693,0,1,1,0,1,0,1,0,80,2
120694,0,1,0,1,0,1,0,1,58,1
120695,0,1,0,0,1,0,1,0,74,2
120697,0,1,0,0,1,0,0,1,67,2
120700,0,1,0,1,0,1,0,1,70,1
120701,0,1,0,1,0,1,1,0,58,1
120703,1,0,0,0,0,1,0,1,61,2
120705,0,0,0,0,0,0,1,0,80,2
120712,0,1,0,1,1,0,0,1,67,1
120718,0,1,0,1,0,1,1,0,66,1
120719,1,0,0,1,0,1,0,1,57,1
120720,0,1,0,1,0,1,0,1,64,1
120723,1,0,0,0,0,0,0,0,72,1
120725,1,0,1,0,1,0,0,0,82,2
120726,0,0,0,1,1,0,0,0,66,2
120732,0,1,0,1,1,0,1,0,69,2
120735,0,1,0,1,0,1,0,0,57,2
120736,1,0,1,0,1,0,1,0,61,1
120739,1,0,1,0,0,0,0,1,74,2
120741,0,1,0,1,1,0,0,0,81,2
120742,0,0,1,0,1,0,1,0,60,2
120743,0,1,0,0,1,0,1,0,67,1
120745,0,0,0,1,0,1,0,1,52,1
120747,0,1,0,0,1,0,0,1,62,2
120749,1,0,0,1,1,0,1,0,66,2
120750,0,1,0,1,0,1,0,1,70,1
120751,-99,-99,0,0,0,0,1,0,68,1
120752,0,1,1,0,0,0,1,0,80,2
120761,0,1,0,1,0,0,0,0,67,2
120769,0,0,1,0,0,1,-99,-99,63,1
120771,0,0,0,1,0,0,0,0,66,1
120772,1,0,0,1,0,1,0,1,57,2
120775,0,1,1,0,1,0,1,0,72,2
120776,-99,-99,0,0,0,0,0,0,56,2
120780,0,1,1,0,1,0,0,0,56,2
120782,0,0,0,0,0,0,0,1,77,1
120783,1,0,1,0,0,1,0,0,72,2
120785,1,0,1,0,0,0,1,0,71,1
120789,0,0,0,1,1,0,0,0,72,1
120791,0,0,0,0,1,0,0,1,57,1
120793,0,1,1,0,0,1,0,1,66,1
120794,1,0,0,1,1,0,0,1,59,1
120795,-99,-99,0,1,0,1,0,1,62,2
120797,0,1,0,0,1,0,0,0,73,2
120798,1,0,0,1,1,0,0,0,63,2
120799,1,0,0,1,1,0,0,1,62,1
120801,0,1,1,0,1,0,1,0,54,1
120802,0,0,0,0,0,0,1,0,62,2
120803,0,0,0,0,1,0,0,1,73,1
120804,1,0,0,1,0,0,1,0,60,2
120807,0,0,0,1,1,0,-99,-99,61,2
120809,1,0,0,1,1,0,1,0,58,1
120813,1,0,0,1,0,1,1,0,71,1
120815,1,0,0,0,0,0,1,0,59,2
120817,0,1,0,0,1,0,1,0,56,2
120826,0,1,0,1,1,0,1,0,66,2
120828,0,1,0,0,1,0,0,0,59,2
120829,1,0,0,1,1,0,0,1,72,1
120834,0,0,0,1,1,0,0,1,65,2
120835,0,0,0,1,1,0,1,0,78,1
120838,0,0,0,0,0,0,1,0,72,2
120839,1,0,-99,-99,0,1,0,1,68,1
120841,1,0,1,0,1,0,0,1,59,2
120842,0,1,1,0,1,0,1,0,60,2
120847,0,0,0,0,1,0,1,0,62,1
120854,0,0,0,1,0,1,0,1,57,1
120857,0,0,0,0,1,0,1,0,70,1
120862,0,1,1,0,1,0,-99,-99,56,2
120865,0,1,0,0,0,0,1,0,72,1
120866,1,0,1,0,1,0,0,0,60,2
120867,1,0,1,0,1,0,0,0,79,2
120868,0,0,0,0,0,0,0,1,62,2
120869,0,1,0,1,1,0,0,1,64,1
120874,0,0,1,0,1,0,0,1,61,2
120878,0,0,0,1,1,0,1,0,62,1
120880,0,0,0,0,0,0,0,0,73,1
120881,0,1,0,1,0,1,0,1,61,2
120883,0,1,0,0,0,0,0,1,72,2
120884,0,0,1,0,0,1,1,0,74,1
120885,1,0,1,0,1,0,0,1,72,2
120887,0,1,0,1,1,0,-99,-99,62,2
120891,0,1,0,1,0,1,0,1,57,2
120892,0,0,0,1,0,1,0,1,57,1
120895,0,1,0,1,1,0,0,1,73,1
120901,-99,-99,0,1,0,0,-99,-99,73,1
120902,0,1,0,1,0,1,0,1,57,1
120904,1,0,0,1,1,0,0,0,73,2
120915,1,0,0,1,1,0,0,1,62,2
120916,0,0,0,0,0,0,1,0,69,2
120918,0,1,0,1,1,0,0,1,72,2
120924,0,0,0,1,0,1,0,1,58,2
120927,0,0,1,0,1,0,1,0,68,2
120931,1,0,0,0,1,0,1,0,74,1
120932,0,1,0,1,1,0,0,1,71,1
120933,0,1,1,0,1,0,0,0,73,2
120942,0,0,0,0,0,0,1,0,67,2
120946,0,0,0,0,-99,-99,1,0,60,2
120948,0,1,1,0,1,0,0,1,76,1
120949,0,1,0,1,1,0,1,0,60,1
120951,0,1,0,0,0,0,0,1,72,2
120953,0,0,0,0,1,0,0,0,58,1
120954,1,0,0,0,1,0,0,0,59,2
120955,0,1,0,0,1,0,0,0,64,2
120956,0,0,0,0,0,0,1,0,63,1
120958,0,0,1,0,0,1,0,1,62,2
120961,-99,-99,0,1,1,0,0,1,59,1
120964,0,0,1,0,0,1,1,0,82,1
120966,1,0,0,1,1,0,0,1,69,2
120968,0,0,0,0,1,0,-99,-99,69,2
120970,1,0,0,0,1,0,0,1,73,1
120972,1,0,0,1,1,0,1,0,61,1
120973,0,0,0,1,1,0,0,1,57,2
120974,0,1,0,1,1,0,0,1,74,2
120978,0,1,1,0,1,0,0,1,75,2
120984,0,1,0,0,0,0,0,0,79,2
120986,1,0,1,0,1,0,0,1,56,2
120998,1,0,0,0,1,0,0,1,76,2
120999,0,1,0,0,1,0,1,0,62,1
121002,0,1,1,0,1,0,0,1,59,2
121005,1,0,0,1,1,0,0,1,68,1
121007,0,0,0,0,1,0,0,0,71,1
121008,1,0,0,1,1,0,1,0,61,2
121020,0,0,0,1,1,0,0,1,79,1
121023,0,1,0,0,1,0,0,0,78,2
121028,1,0,0,0,0,0,0,0,65,1
121029,1,0,1,0,1,0,1,0,60,1
121038,0,1,1,0,0,0,1,0,60,2
121041,0,0,0,0,1,0,1,0,65,2
121042,1,0,1,0,0,0,1,0,73,2
121044,0,1,0,1,1,0,0,0,79,1
121048,0,1,1,0,0,1,0,1,68,1
121051,0,0,1,0,1,0,0,0,61,1
121053,1,0,0,1,1,0,0,1,64,1
121055,0,1,0,0,1,0,0,1,67,2
121060,0,1,0,1,1,0,1,0,70,2
121063,0,1,0,0,0,0,0,1,71,2
121068,0,1,1,0,1,0,0,1,62,1
121070,0,0,0,0,0,0,0,0,66,1
121071,0,1,0,1,1,0,0,1,71,2
121072,0,1,0,1,1,0,1,0,62,1
121080,0,1,0,1,0,1,0,1,67,2
121081,1,0,1,0,1,0,0,1,60,1
121085,1,0,0,0,1,0,0,0,62,1
121094,1,0,0,1,1,0,0,1,60,1
121100,0,1,1,0,-99,-99,0,1,73,1
121106,1,0,0,0,1,0,1,0,75,1
121107,0,1,1,0,0,0,1,0,84,2
121110,0,1,1,0,0,0,1,0,68,1
121114,0,0,0,1,0,1,1,0,57,1
121115,0,1,1,0,1,0,0,0,78,1
121116,1,0,0,0,0,0,0,0,65,2
121119,0,1,0,0,1,0,0,0,65,1
121121,0,1,0,0,0,0,0,0,57,2
121124,1,0,0,1,1,0,0,1,63,2
121126,0,0,0,0,0,0,1,0,75,1
121128,0,1,1,0,0,1,1,0,56,2
121132,0,0,0,0,1,0,0,0,58,2
121142,0,1,0,1,1,0,0,1,64,2
121143,1,0,1,0,0,0,0,1,60,2
121146,0,1,0,1,1,0,1,0,82,2
121154,0,0,1,0,1,0,1,0,58,1
121156,1,0,0,0,0,0,1,0,58,2
121158,0,0,0,0,1,0,0,1,67,2
121165,1,0,0,0,0,0,1,0,70,1
121167,0,0,0,0,1,0,0,0,69,1
121174,0,0,0,0,0,0,0,0,69,2
121176,1,0,0,0,1,0,1,0,64,2
121180,0,0,1,0,1,0,1,0,60,2
121182,1,0,0,0,1,0,1,0,64,2
121187,1,0,0,1,1,0,1,0,58,2
121188,0,0,0,0,1,0,1,0,60,1
121190,0,0,1,0,1,0,1,0,69,2
121191,0,0,0,0,0,0,0,0,67,2
121192,1,0,0,0,0,0,0,0,61,1
121194,1,0,0,0,1,0,1,0,66,2
121199,0,0,0,0,0,0,1,0,59,1
121204,-99,-99,0,1,1,0,1,0,80,1
121209,0,0,0,0,1,0,1,0,56,2
121223,1,0,0,1,1,0,0,1,78,2
121234,0,1,0,1,1,0,0,1,77,1
121236,0,0,0,1,1,0,0,1,71,2
121240,0,1,0,1,1,0,0,1,62,2
121244,0,0,0,1,1,0,1,0,62,1
121246,0,1,0,0,0,0,0,0,61,2
121247,0,1,1,0,0,0,0,1,67,2
121248,0,0,0,0,0,0,1,0,68,2
121251,0,0,0,0,0,0,0,0,65,1
121252,0,1,0,1,1,0,1,0,57,1
121254,0,1,0,0,1,0,1,0,65,2
121260,0,0,0,0,1,0,0,0,75,2
121261,0,1,0,1,1,0,0,1,62,1
121262,0,1,1,0,0,0,0,1,62,1
121263,0,1,0,1,1,0,0,1,56,2
121268,1,0,0,0,1,0,0,0,60,2
121269,1,0,0,1,1,0,1,0,61,2
121275,0,1,0,0,1,0,0,0,75,2
121281,0,1,1,0,0,1,-99,-99,63,1
121290,0,1,0,1,1,0,0,0,77,1
121296,0,1,0,1,0,1,0,1,78,2
121299,0,1,0,1,0,1,1,0,58,1
121306,1,0,0,1,1,0,0,0,36,1
121313,1,0,-99,-99,1,0,1,0,45,2
121314,0,1,0,1,1,0,1,0,58,2
121318,1,0,1,0,1,0,0,1,64,1
121321,0,1,-99,-99,1,0,0,1,64,1
121323,0,1,0,1,0,0,0,1,58,1
121324,1,0,1,0,1,0,0,0,73,2
121332,0,1,1,0,0,0,0,1,55,1
121334,1,0,0,0,1,0,1,0,44,1
121335,0,0,0,0,0,0,1,0,58,1
121340,0,0,0,0,0,0,0,0,55,1
121347,0,1,0,1,1,0,0,1,60,2
121354,0,1,0,0,0,0,1,0,61,1
121361,-99,-99,-99,-99,1,0,1,0,60,1
121363,0,0,0,0,1,0,1,0,56,1
121366,0,1,1,0,1,0,0,1,56,2
121367,1,0,1,0,1,0,0,0,51,2
121372,0,1,0,1,0,1,0,1,69,1
121373,0,0,0,0,1,0,0,1,62,2
121379,0,1,1,0,0,1,0,1,68,2
121381,1,0,0,0,0,0,1,0,65,1
121383,1,0,1,0,1,0,0,1,44,2
121400,0,1,1,0,0,1,0,0,58,1
121403,0,1,0,1,1,0,0,1,48,1
121407,0,0,-99,-99,0,0,0,0,71,2
121410,0,0,0,0,0,0,0,0,45,1
121412,-99,-99,-99,-99,0,0,0,0,54,2
121413,1,0,0,0,1,0,-99,-99,58,1
121414,0,1,-99,-99,0,1,1,0,50,1
121415,0,0,0,1,1,0,0,1,59,2
121416,0,1,0,0,0,1,0,1,77,2
150001,1,0,1,0,1,0,0,1,53,1
150003,1,0,0,1,1,0,0,0,52,2
150009,1,0,0,1,1,0,0,1,53,1
150010,0,0,0,1,1,0,0,0,54,1
150013,1,0,1,0,1,0,1,0,53,2
150019,0,1,0,1,1,0,0,1,52,2
150021,0,0,0,1,1,0,1,0,52,1
150024,0,0,1,0,1,0,1,0,55,1
150026,-99,-99,0,0,0,0,0,1,57,1
150030,0,0,1,0,0,0,0,0,55,2
150034,0,1,0,1,1,0,0,1,55,1
150035,1,0,0,1,0,0,0,0,62,1
150036,0,0,0,0,1,0,0,1,48,2
150037,1,0,0,0,1,0,0,0,55,1
150038,1,0,0,0,0,0,0,0,55,2
150042,1,0,0,1,1,0,0,1,54,1
150044,1,0,0,1,0,1,0,0,53,1
150045,0,1,1,0,1,0,0,1,52,2
150046,0,0,0,1,0,1,-99,-99,53,2
150049,0,0,0,0,0,0,0,0,54,2
150056,0,0,0,0,1,0,1,0,53,1
150057,0,0,0,0,0,0,1,0,54,2
150060,1,0,0,1,1,0,0,1,54,2
150061,1,0,1,0,1,0,1,0,49,2
150062,0,0,0,0,0,1,0,1,47,2
150065,0,0,0,0,0,0,0,0,58,1
150071,0,0,1,0,1,0,0,1,54,1
150073,1,0,0,1,1,0,-99,-99,55,2
150075,1,0,0,1,0,1,0,1,54,1
150076,1,0,0,1,0,1,0,0,54,1
150077,0,1,1,0,0,0,0,1,54,2
150079,0,0,0,1,1,0,0,0,54,2
150080,0,1,0,1,1,0,1,0,52,1
150082,0,0,0,0,0,0,-99,-99,54,1
150085,1,0,0,0,0,1,0,1,47,2
150086,0,0,1,0,1,0,-99,-99,52,2
150087,0,1,1,0,1,0,-99,-99,55,2
150088,1,0,0,1,0,1,0,1,52,2
150090,0,1,1,0,1,0,0,0,53,1
150092,1,0,1,0,1,0,0,0,56,2
150093,0,0,0,0,0,0,1,0,52,2
150094,1,0,0,0,0,0,0,0,55,2
150097,-99,-99,0,1,0,0,0,1,54,2
150098,0,0,1,0,1,0,1,0,49,2
150099,0,1,0,1,1,0,1,0,53,1
150103,1,0,1,0,1,0,0,1,55,2
150104,1,0,0,1,0,1,0,1,56,1
150106,0,0,0,0,0,0,1,0,55,2
150107,0,0,0,0,1,0,0,0,55,1
150108,1,0,0,0,1,0,0,0,54,1
150109,1,0,1,0,1,0,0,1,53,2
150113,0,1,0,1,0,1,0,1,54,2
150114,0,1,1,0,1,0,0,1,54,2
150117,1,0,-99,-99,0,0,0,0,53,2
150119,0,1,0,1,0,1,1,0,57,1
150121,0,1,0,1,0,1,0,1,53,1
150123,1,0,0,0,1,0,1,0,53,2
150126,1,0,1,0,0,1,1,0,53,2
150128,0,0,0,1,1,0,0,1,58,1
150129,0,1,0,1,0,1,0,0,53,2
150131,1,0,0,1,1,0,1,0,56,2
150132,0,0,0,0,1,0,0,1,52,1
150133,0,0,0,0,1,0,0,0,56,1
150136,1,0,0,1,0,1,0,1,53,1
150137,0,0,0,1,1,0,0,0,57,1
150139,0,1,0,1,0,1,1,0,56,1
150140,0,1,0,0,0,1,0,1,42,2
150141,1,0,0,1,1,0,0,0,54,1
150147,-99,-99,0,0,1,0,0,1,55,1
150149,1,0,1,0,0,0,1,0,56,2
150150,1,0,0,1,0,1,0,1,55,2
150152,1,0,1,0,1,0,0,1,53,2
150153,1,0,1,0,1,0,0,0,52,1
150154,1,0,0,1,1,0,1,0,53,2
150155,0,1,0,1,1,0,0,1,38,2
150163,0,1,0,1,0,1,0,1,53,1
150164,0,1,1,0,1,0,0,0,54,2
150165,0,1,0,1,1,0,-99,-99,55,1
150166,0,0,1,0,0,0,0,0,52,2
150167,0,1,1,0,1,0,0,1,54,2
150170,1,0,1,0,0,0,1,0,52,2
150172,0,1,0,0,1,0,0,0,51,2
150183,0,1,0,1,1,0,0,1,50,2
150185,1,0,1,0,1,0,1,0,54,2
150187,1,0,0,1,1,0,0,1,55,1
150188,0,1,0,0,1,0,-99,-99,52,2
150192,0,1,0,1,1,0,1,0,54,1
150196,0,0,0,0,1,0,0,0,50,2
150197,0,1,0,1,1,0,0,1,55,2
150198,-99,-99,0,1,1,0,0,0,53,1
150199,-99,-99,0,1,1,0,0,0,53,2
150202,0,1,0,0,1,0,0,0,59,1
150203,0,0,1,0,1,0,0,1,56,2
150209,1,0,1,0,1,0,0,1,53,2
